id,birth_date,start_date,first_name,last_name,sex,ethnicity,student,home_block,home_lat,home_lon,work_lat,work_lon
220200001712,1983-01-22,2017-03-26,Grace,Schramm,female,White,0,380170405002120,46.842101,-96.869504,,
220200001713,1997-02-10,2017-03-26,Hailey,Koziol,female,White,0,270270301061004,46.943255,-96.775170,46.831437,-96.827593
220200001714,1986-06-26,2017-03-26,Daniel,Calvin,male,White,0,380170403002028,46.901957,-97.209172,46.862892,-96.904731
220200001715,1996-12-14,2017-03-26,Lauren,Mcwilliams,female,,0,380170405002188,46.816399,-96.874038,46.862548,-96.884806
220200001716,1992-03-20,2017-03-26,Tyler,Woods,male,,0,380170405002458,46.793959,-96.820833,46.858563,-96.847034
220200001717,1999-03-09,2017-03-26,Ashlyn,Shuman,female,White,0,270270201003034,46.877681,-96.755148,46.850227,-96.717690
220200001718,1978-02-25,2017-03-26,Krystal,Pepitone,,White,0,380170010012010,46.840465,-96.812765,,
220200001719,1987-10-09,2017-03-26,Lauren,Brilz,female,White,0,380170103052022,46.840336,-96.826271,46.799145,-96.817417
220200001720,1995-01-26,2017-03-26,Wendy,Moya,female,White,1,380170006004051,46.885081,-96.805423,,
220200001721,1993-11-13,2017-03-26,Tori,Alexander,female,White,1,380170004003001,46.893972,-96.792952,,
220200001722,1973-03-18,2017-03-27,Luciana,Swenson,female,White,0,380170001003002,46.917583,-96.768503,46.865905,-96.762332
220200001723,1987-09-05,2017-03-27,Ryan,Polak,male,White,0,380170103052008,46.845903,-96.827424,,
220200001724,1952-04-04,2017-03-27,Baylee,Sullivan,female,White,0,380170001003022,46.908470,-96.770192,46.878127,-96.727938
220200001725,1973-09-19,2017-03-27,Mackenzie,Cole,female,,0,270270301062005,46.931855,-96.770906,,
220200001726,1972-04-30,2017-03-27,Michael,Wagers,male,White,0,380170103061056,46.830013,-96.806516,46.831551,-96.828035
220200001727,1994-12-15,2017-03-27,Nolan,Roberts,male,White,0,270270204002016,46.858965,-96.765342,,
220200001729,1963-03-25,2017-03-27,Raynee,Spencer,female,,0,380170406001354,46.767071,-97.231747,,
220200001730,1990-11-29,2017-03-27,Rory,Roseman,male,White,0,380170009012015,46.856639,-96.794251,46.887642,-96.782533
220200001731,1984-02-26,2017-03-27,Jacob,Ford,male,,0,270270301061002,46.939818,-96.762986,46.893332,-96.801035
220200001732,1974-09-26,2017-03-27,Jamie,Blakney,female,White,0,380170102012000,46.880605,-96.909268,,
220200001734,1976-07-18,2017-03-27,Jared,Hart,male,White,0,380170405002273,46.828287,-96.918385,,
220200001735,1970-09-10,2017-03-27,Blake,Sabey,male,Native American,0,270270302023025,46.797487,-96.515598,46.840588,-96.868087
220200001736,1993-12-26,2017-03-27,Daniel,Gandy,male,White,0,380170405002274,46.830012,-96.910620,,
220200001737,1960-08-07,2017-03-27,Reginald,Kinslow,male,White,0,380170103052016,46.841860,-96.825077,,
220200001738,1977-02-19,2017-03-27,Thomas,Baines,male,White,0,270270302014068,46.880527,-96.331276,46.891219,-96.846112
220200001739,1977-10-29,2017-03-28,Taylor,Moore,female,White,0,380170101081040,46.850619,-96.879584,46.859846,-96.856887
220200001740,1997-06-24,2017-03-28,Elena,Overfield,female,White,0,380170001003009,46.913814,-96.776119,,
220200001741,1959-04-10,2017-03-28,Clayton,Accashian,male,White,0,380170401003021,46.781722,-97.356779,,
220200001743,1983-02-16,2017-03-28,Allison,Birchfield,female,White,0,270270301042063,46.753048,-96.752580,46.889958,-96.843893
220200001744,1976-01-30,2017-03-28,Jesse,Frankel,male,White,0,380170405002123,46.820212,-96.856509,46.853885,-96.797561
220200001745,1982-08-18,2017-03-28,Ariel,Tapscott,female,White,0,270270301044025,46.860007,-96.729176,46.804677,-96.848378
220200001746,1983-06-11,2017-03-28,Carol,Berlinger,female,White,0,380170405002347,46.810754,-96.863928,46.897753,-96.802437
220200001747,1970-06-10,2017-03-28,Rebecca,Chrissinger,female,White,0,380170403003105,47.004373,-97.216016,,
220200001749,1982-11-17,2017-03-28,Maggie,Dickey,female,,0,380170009014019,46.851470,-96.793519,,
220200001750,1954-11-17,2017-03-28,Robert,Rogers,male,White,0,380170405002149,46.824281,-96.846216,46.861375,-96.871832
220200001751,1987-05-06,2017-03-28,Tessa,Van Wyhe,female,White,0,380170405002423,46.801328,-96.813049,,
220200001752,1984-09-02,2017-03-29,Anthony,Whitson,male,White,0,380170010021017,46.839574,-96.804185,,
220200001753,1974-01-02,2017-03-29,Hannah,Shaw,,White,0,380170008013012,46.864192,-96.795736,46.875406,-96.768291
220200001754,1989-06-07,2017-03-29,William,Garrett Taylor,male,White,0,270270301044002,46.860744,-96.583862,,
220200001755,1979-01-12,2017-03-29,Demetrius,Browne,male,,0,270270301023036,46.881370,-96.712801,,
220200001757,1990-06-13,2017-03-29,Molly,Truax,female,,0,380170005011036,46.882646,-96.780511,46.855955,-96.812702
220200001758,1974-02-12,2017-03-29,Robert,Polonsky,male,White,0,380170009014007,46.850314,-96.802366,,
220200001759,1983-03-14,2017-03-29,Bruce,Gore,male,White,0,380170405002416,46.800414,-96.806543,46.831710,-96.817859
220200001760,1975-06-24,2017-03-29,Ashlyn,Atkins,female,White,0,380170001004000,46.927708,-96.766019,46.875787,-96.772012
220200001761,1980-01-24,2017-03-29,Ayla,Bruce,female,White,0,380170405002447,46.790992,-96.805943,46.876476,-96.897233
220200001764,1982-05-29,2017-03-29,Nebeu,Jackson II,male,Black,0,270270302011068,46.921111,-96.384174,,
220200001766,1977-11-28,2017-03-29,Savanna,Hobbs,female,White,0,380170102013022,46.873802,-96.907921,,
220200001770,1997-03-10,2017-03-30,Hayley,Mauzy,female,White,0,270270302011129,46.868018,-96.394827,,
220200001773,1996-07-22,2017-03-30,Samuel,Drgac,male,,0,380170009013013,46.858618,-96.802267,46.872854,-96.783721
220200001777,1984-12-11,2017-03-30,Lonnie,Wilson Jr,male,White,0,380170103051000,46.841745,-96.837412,,
220200001780,1968-08-27,2017-03-30,Jacob,Penneck,male,White,0,380170103034013,46.816799,-96.830889,,
220200001782,1960-11-04,2017-03-30,Tyler,Franck,male,,0,380170102042007,46.863254,-96.894206,46.878475,-96.835067
220200001784,1998-08-15,2017-03-30,Hannah,Dacus,female,,1,380170003002004,46.895864,-96.805807,,
220200001787,1969-08-14,2017-03-30,Raegan,Slack,female,White,0,380170102042054,46.859958,-96.885098,,
220200001788,1975-02-16,2017-03-30,Myles,Coffenberry,male,,0,380170001001014,46.909464,-96.778712,,
220200001790,1980-02-19,2017-03-31,Jari,Macaranas,male,Asian,0,380170103071045,46.804118,-96.816204,46.780244,-96.799106
220200001791,1985-03-31,2017-03-31,Devin,Zellner,male,,0,380170010011036,46.844485,-96.801469,,
220200001792,1976-01-18,2017-03-31,Alexandra,Ruano,female,Hispanic,0,380170001002026,46.891546,-96.781252,46.852750,-96.797687
220200001793,1972-06-04,2017-03-31,Elizabeth,Colic,female,White,0,380170005011001,46.889434,-96.781279,46.853049,-96.799078
220200001794,1975-03-06,2017-03-31,William,Glen,male,,0,270270206001015,46.857593,-96.749110,,
220200001795,1989-07-16,2017-03-31,Andrew,Cirafice,male,White,0,270270206003001,46.853084,-96.750332,46.879640,-96.935511
220200001796,1967-12-12,2017-03-31,Robert,Mowrey,male,White,0,380170101082041,46.853790,-96.868323,46.865905,-96.762332
220200001797,1995-12-17,2017-03-31,Tomasz,Joiner,male,White,1,380170005022010,46.889849,-96.812669,,
220200001798,1997-04-27,2017-03-31,Aaron,Nelson-Grant,male,,0,380170103051000,46.841745,-96.837412,,
220200001799,1992-02-12,2017-03-31,Tiara,Parris,female,Black,0,380170405002073,46.832011,-96.917615,,
220200001800,1982-12-04,2017-03-31,Terry,Halbisen,male,White,0,380170102012101,46.856443,-96.912792,46.906585,-96.774618
220200001801,1950-04-14,2017-03-31,Christian,Silva,,,0,270270302014055,46.880805,-96.319132,46.872769,-96.784555
220200001802,1950-03-27,2017-03-31,Aubrey,Purdy,female,White,0,380170103031018,46.824777,-96.824204,46.831660,-96.818333
220200001803,1993-08-27,2017-03-31,Cole,Vanderpool,,White,1,380170006004000,46.887537,-96.810385,,
220200001804,1972-05-18,2017-03-31,Lawrence,Phelps,male,White,0,380170102033018,46.874704,-96.893544,46.817664,-96.865835
220200001805,1993-08-20,2017-03-31,Mitchell,Ault,male,,1,380170004003003,46.893984,-96.795530,,
220200001806,1990-01-06,2017-03-31,Matt,Anderson,male,White,0,380170405002159,46.827158,-96.850566,,
220200001807,1965-05-22,2017-03-31,Heaba,Hunt,female,White,0,380170103034005,46.814308,-96.836252,,
220200001808,1988-02-11,2017-04-01,Brandon,Smith,male,White,0,270270301042011,46.831654,-96.749318,,
220200001809,1990-01-10,2017-04-01,Nathan,Mason,male,White,0,380170405002226,46.810484,-96.871555,46.868279,-96.915008
220200001811,1965-12-02,2017-04-01,Katherine,Velarde,female,White,0,380170103061041,46.825179,-96.800117,46.780244,-96.799106
220200001812,1975-10-21,2017-04-01,Taylor,Spohn,female,White,0,270270201005012,46.863718,-96.727519,46.877798,-96.786645
220200001813,1971-12-28,2017-04-01,Kent,Shetterly,male,White,0,270270302011161,46.859487,-96.291389,,
220200001814,1931-08-07,2017-04-01,Dominic,Lucero,male,White,0,380170002013006,46.916545,-96.785223,46.884682,-96.787727
220200001815,1969-09-03,2017-04-01,Elaina,Veto,female,White,0,380170102012100,46.855987,-96.910274,46.862804,-96.770058
220200001817,1972-03-04,2017-04-01,Tanner,Fix,male,,0,380170004004005,46.893845,-96.789215,46.890903,-96.797523
220200001818,1965-06-25,2017-04-01,Jared,Shelton-Minjarez,male,White,0,380170102011019,46.867862,-96.912505,,
220200001819,1986-12-29,2017-04-01,Amber,Pleskac,female,White,0,270270301023013,46.884065,-96.720398,,
220200001820,1965-03-30,2017-04-01,Thomas,Keirn,male,White,0,380170404003092,46.894209,-96.909478,,
220200001821,1970-12-01,2017-04-01,Joshua,Thompson,,White,0,380170103071048,46.821183,-96.814757,46.780244,-96.799106
220200001822,1973-03-16,2017-04-01,Kelly,Bowen-Shackelford,,White,0,380170103033010,46.819315,-96.827322,46.839332,-96.892079
220200001823,1984-06-04,2017-04-01,Sara,Ringelberg,female,White,0,380170004002023,46.896383,-96.794382,46.878250,-96.786516
220200001824,1965-02-08,2017-04-01,Judah,Murdoch,male,White,0,380170401001218,47.087003,-97.546958,,
220200001825,1997-06-16,2017-04-01,Andrew,Cialone,male,White,1,380170003001019,46.902497,-96.795787,,
220200001826,1975-03-05,2017-04-01,Kayla,Davey,female,White,0,270270201005014,46.863621,-96.730197,46.897753,-96.802437
220200001827,1996-02-14,2017-04-01,Dylan,Naylor,male,White,0,380170405002070,46.840562,-96.916740,46.841389,-96.882418
220200001828,1991-02-15,2017-04-01,Michaela,Veck,female,White,0,380170101091002,46.873113,-96.865390,46.833374,-96.822184
220200001829,1986-05-09,2017-04-01,Reilly,Williamson,male,White,0,380170406001345,46.714100,-97.068000,46.862804,-96.770058
220200001830,1982-07-07,2017-04-01,Zachary,Jones,male,White,0,380170001002029,46.893812,-96.779321,,
220200001831,1997-09-27,2017-04-01,Amber,Stensgard,female,,0,380170405002276,46.824616,-96.918159,,
220200001832,1963-06-30,2017-04-01,Samantha,Sloan,female,White,0,380170009012015,46.856639,-96.794251,46.879640,-96.935511
220200001833,1950-07-05,2017-04-01,Christopher,Wilson,male,White,0,270270205004003,46.835135,-96.776837,,
220200001834,1994-10-04,2017-04-01,Kassandra,Sischo,female,White,1,380170005022003,46.889483,-96.806554,,
220200001835,1992-01-30,2017-04-01,Zanna,Setliff,female,White,0,380170405002253,46.814304,-96.920550,,
220200001836,1985-03-02,2017-04-01,Damon,Cryer,male,White,0,270270205004001,46.835218,-96.772133,46.831319,-96.827469
220200001837,1995-11-07,2017-04-01,Melanie,Auer,female,White,0,380170405002286,46.821863,-96.917126,46.853780,-96.798058
220200001838,1959-07-18,2017-04-01,Courtney,Matsushima,female,White,0,270270302011090,46.898666,-96.516007,46.831437,-96.827593
220200001839,1979-10-03,2017-04-01,Samantha,Beck,female,White,0,380170005014004,46.888242,-96.791830,,
220200001840,1977-01-05,2017-04-01,Paige,Daly,female,White,0,270270302013093,47.077216,-96.262892,,
220200001841,1977-04-08,2017-04-01,Royston,Shields,male,White,0,270270201005023,46.863630,-96.726907,46.850227,-96.717690
220200001842,1995-05-16,2017-04-02,Colton,Coates,male,White,0,270270301072062,47.072991,-96.748664,,
220200001843,1993-10-02,2017-04-02,Meredith,Harrington,female,White,0,270270205003000,46.852960,-96.777777,,
220200001844,1957-10-22,2017-04-02,Sarah,Maurer,female,White,0,380170103062023,46.826040,-96.812320,46.843529,-96.820797
220200001845,1998-06-25,2017-04-02,Garrett,Martin,,,1,380170005022007,46.889496,-96.809581,,
220200001846,1989-05-13,2017-04-02,Arthur,Swanson,male,White,0,270270301021020,46.878033,-96.702422,46.839486,-96.766994
220200001847,1989-12-06,2017-04-02,Wen,Mcgowan,male,White,0,380170008023000,46.873478,-96.805426,,
220200001848,1984-09-30,2017-04-02,Vincent,Bennet,male,White,0,270270301031010,46.842968,-96.760360,,
220200001849,1984-08-01,2017-04-02,Jasmine,Vogel,female,,0,380170103062027,46.828978,-96.813567,46.874445,-96.793427
220200001850,1985-01-08,2017-04-02,Keely,Janes,female,White,0,380170101092014,46.875072,-96.874977,,
220200001851,1998-01-27,2017-04-02,Collin,Fabiano,male,White,1,380170005022010,46.889849,-96.812669,,
220200001852,1980-11-11,2017-04-02,Bryant,Sinnett,male,Black,0,380170101072009,46.868332,-96.851500,,
220200001853,1981-11-23,2017-04-02,Colin,Cooper,male,White,0,380170001001017,46.908635,-96.778721,,
220200001854,1959-06-25,2017-04-02,Jessica,Pendleton,female,White,0,380170102012087,46.868329,-96.915896,46.832875,-96.824214
220200001855,1991-07-08,2017-04-02,Skylar,Hayes,male,White,0,380170009042032,46.850363,-96.837883,,
220200001856,1984-05-30,2017-04-02,Rebecca,Chandler,female,White,0,380170404003034,46.955280,-96.873416,,
220200001857,1981-10-03,2017-04-02,Michael,Windemaker,male,White,0,270270206002006,46.859385,-96.762084,,
220200001858,1993-12-14,2017-04-02,Leo,Wemhoner,male,White,1,380170004003007,46.891565,-96.796336,,
220200001859,1996-10-12,2017-04-02,Makaria,Strong,female,White,1,380170005022015,46.887536,-96.807313,,
220200001860,1977-02-07,2017-04-02,David,Crotty,male,White,0,380170402002033,47.217053,-97.186705,,
220200001861,1966-11-21,2017-04-02,Jennifer,Hines,female,White,0,270270302022000,46.658008,-96.406672,46.906585,-96.774618
220200001863,1997-12-07,2017-04-02,Nicholas,Convey,male,White,1,380170003001019,46.902497,-96.795787,,
220200001864,1994-11-12,2017-04-02,Malarie,Bratina,female,White,1,270270204001008,46.863643,-96.751333,,
220200001865,1992-02-19,2017-04-02,Jayana,Moore,female,Black,0,380170008024021,46.864160,-96.815453,46.780244,-96.799106
220200001867,1967-04-16,2017-04-02,Alexandra,Menkhus,female,White,0,380170010012011,46.840235,-96.817747,,
220200001868,1976-09-25,2017-04-02,Tue,Yang,male,Asian,0,380170102042016,46.850989,-96.894354,46.862804,-96.770058
220200001869,1965-09-06,2017-04-03,Jace,Witzel,male,White,0,270270201004014,46.880245,-96.738342,46.839465,-96.850735
220200001870,1982-03-02,2017-04-03,Frankie,Deroo,female,,0,270270302021004,46.655938,-96.373340,46.883238,-96.319941
220200001871,1981-02-14,2017-04-03,Megan,Haste,female,White,0,380170002023005,46.906998,-96.795203,46.871399,-96.809335
220200001872,1960-03-04,2017-04-03,Joseph,Jackson,male,White,0,380170102042016,46.850989,-96.894354,46.831319,-96.827469
220200001873,1995-12-01,2017-04-03,Bryce,Stiles,male,White,1,380170003001019,46.902497,-96.795787,,
220200001874,1990-01-04,2017-04-03,Emerald,Croft,female,White,0,270270206002015,46.858000,-96.758668,,
220200001875,1995-03-22,2017-04-03,Laura,Olmstead,female,White,0,380170405002123,46.820212,-96.856509,46.853884,-96.797561
220200001877,1996-07-13,2017-04-03,Phillip,Silverstein,male,White,0,270270301031024,46.838117,-96.765435,,
220200001878,1973-02-24,2017-04-03,Kristal,Shimmin,female,White,0,380170010022052,46.838994,-96.797181,,
220200001879,1972-02-14,2017-04-03,Courtney,Marquardt,female,White,0,380170002023013,46.906078,-96.791650,46.852780,-96.797641
220200001880,1973-11-06,2017-04-04,Latesha,Ortega,female,,0,380170008022000,46.868299,-96.799751,,
220200001881,1976-06-16,2017-04-04,Michelle,Engle,female,,0,380170008025011,46.867251,-96.815930,,
220200001882,1974-10-26,2017-04-04,Miranda,Gray,female,White,0,270270201005007,46.866638,-96.733205,46.850511,-96.769747
220200001883,1973-03-02,2017-04-04,Austin,Rippin,male,White,0,380170103071038,46.819665,-96.806270,46.862404,-96.851638
220200001884,1975-07-28,2017-04-04,Kendrick,Hunter,,Black,0,380170404002034,46.984660,-96.886340,46.884530,-96.787293
220200001885,1986-10-01,2017-04-04,Chance,Casebolt,male,White,0,380170005012008,46.887624,-96.779765,46.853884,-96.797561
220200001886,1984-07-22,2017-04-04,Cheyenne,Johnson,female,White,0,380170005014004,46.888242,-96.791830,,
220200001887,1976-12-09,2017-04-04,Tarek,Brookman,male,White,0,380170405001052,46.753626,-96.913338,46.817458,-96.863930
220200001888,1978-02-15,2017-04-04,Desmond,Vigil,male,Hispanic,0,380170405002070,46.840562,-96.916740,46.860249,-96.835878
220200001889,1989-05-09,2017-04-04,Jonathan,Mccann,,White,0,380170405002070,46.840562,-96.916740,,
220200001890,1995-11-23,2017-04-04,Logan,Hart,male,White,0,380170009011012,46.860603,-96.789701,46.874163,-96.773677
220200001892,1985-10-09,2017-04-04,Tyler,Loboda,male,White,0,270270301033002,46.845072,-96.735333,,
220200001894,1973-09-16,2017-04-05,Gunnar,Merrick,male,White,0,380170103052016,46.841860,-96.825077,46.798783,-96.816993
220200001895,1997-03-30,2017-04-05,Megan,Jones,female,White,1,270270204001005,46.866674,-96.755357,,
220200001896,1977-12-08,2017-04-05,Ayla,Porter,female,White,0,380170103052004,46.845251,-96.826397,,
220200001897,1977-07-26,2017-04-05,Evan,Subotic,male,,0,270270201001011,46.884532,-96.755044,,
220200001898,1971-12-10,2017-04-05,Giselle,Haslam,female,,0,380170406002102,46.663171,-96.803912,46.861424,-96.877142
220200001899,1956-02-11,2017-04-05,Dakota,Constance,female,,0,380170001003022,46.908470,-96.770192,46.866109,-96.799523
220200001901,1995-07-09,2017-04-05,Mark,Koziel,male,White,0,380170101082025,46.857911,-96.870625,,
220200001903,1977-06-19,2017-04-06,Connie,Oelsner,female,White,0,380170405002423,46.801328,-96.813049,46.850929,-96.883703
220200001904,1956-02-21,2017-04-06,Dalton,Madole,male,White,0,380170404001083,46.888466,-97.052135,,
220200001905,1987-02-23,2017-04-06,Ian,Champion IV,,White,0,380170101081048,46.852010,-96.882047,,
220200001907,1995-08-04,2017-04-06,Kayla,Jacopelle,female,,1,270270204001007,46.863651,-96.750091,,
220200001910,1966-04-28,2017-04-06,Chase,Curtis,male,White,0,380170405001062,46.739054,-96.917427,46.852418,-96.797560
220200001912,1977-09-02,2017-04-06,Daniraye,Morrison,female,White,0,380170405002070,46.840562,-96.916740,46.858734,-96.860189
220200001913,1971-05-22,2017-04-06,Brett,Roberts,male,White,0,270270301041014,46.738727,-96.742190,46.862230,-96.837727
220200001917,1968-08-25,2017-04-06,Clark,Baker,,White,0,380170009012025,46.853129,-96.792754,,
220200001918,1967-11-05,2017-04-06,Madilyn,Zambrano,female,White,0,380170008024004,46.863380,-96.813825,46.859589,-96.846899
220200001919,1941-05-22,2017-04-06,Tenisha,Smith,female,Black,0,380170403001031,46.904528,-97.216274,46.900546,-97.209798
220200001920,1949-07-14,2017-04-06,Chay,Whiting,female,White,0,380170405002188,46.816399,-96.874038,46.818757,-96.862280
220200001924,1965-11-09,2017-04-07,Evan,Gibson,male,White,0,380170103033001,46.822270,-96.821869,,
220200001925,1985-03-10,2017-04-07,Dylon,Casebolt,male,White,0,380170008024021,46.864160,-96.815453,46.852725,-96.798040
220200001926,1969-04-06,2017-04-07,Meredith,Howard,female,White,0,380170103062011,46.832234,-96.811443,46.861946,-96.902730
220200001927,1956-04-01,2017-04-07,Annie,Frank,female,White,0,380170002022024,46.912845,-96.790410,,
220200001928,1966-05-29,2017-04-07,Jesse,Robinson,male,White,0,270270301072165,46.950752,-96.714141,46.878163,-96.787945
220200001929,1984-12-21,2017-04-07,Colin,Quezada,male,,0,380170101092020,46.871397,-96.880388,46.889958,-96.843893
220200001931,1975-12-25,2017-04-07,Riley,Lobosco,male,White,0,270270302013071,47.081735,-96.261184,46.884913,-96.785970
220200001935,1984-09-19,2017-04-07,Thomas,Pryor,male,White,0,380170102013023,46.871448,-96.909081,,
220200001936,1996-05-17,2017-04-08,Stacy,Acord,female,White,1,380170003002004,46.895864,-96.805807,,
220200001937,1967-03-28,2017-04-08,Gregory,Scholl,,White,0,270270202022001,46.882776,-96.761837,,
220200001938,1958-02-19,2017-04-08,Coty,Payne,male,White,0,380170102042010,46.860604,-96.894786,46.906180,-96.774842
220200001939,1998-03-15,2017-04-08,Cameron,Seiwald,male,White,0,380170405001029,46.766207,-96.907539,,
220200001940,1970-07-10,2017-04-08,Justin,Boyd,,Black,0,380170002022024,46.912845,-96.790410,,
220200001941,1971-04-11,2017-04-08,Kimberly,Flom,female,White,0,380170103033009,46.820845,-96.826542,,
220200001942,1998-09-11,2017-04-08,Jessica,Herbel,female,White,0,380170405002230,46.812912,-96.869938,,
220200001943,1970-11-04,2017-04-08,Stephen,Weekslynn,male,White,0,270270301021011,46.879832,-96.708162,,
220200001944,1985-02-12,2017-04-08,Andi,Webber,female,,0,380170001004011,46.920854,-96.766513,46.878250,-96.786516
220200001945,1968-08-08,2017-04-08,Kelsey,Rosenfelder,,White,0,380170002013000,46.918889,-96.777770,46.928044,-96.767393
220200001946,1998-07-03,2017-04-08,Ashley,Evans,female,Black,1,380170004003008,46.891565,-96.795532,,
220200001947,1997-07-28,2017-04-08,Oscar,Flavin,male,White,1,380170003002002,46.897359,-96.801023,,
220200001948,1991-11-09,2017-04-08,Trevor,Hickcox,male,White,0,380170405002271,46.824326,-96.910778,46.878475,-96.835067
220200001949,1954-11-18,2017-04-08,Ty,Davis,male,White,0,380170103071054,46.817189,-96.814617,46.780244,-96.799106
220200001950,1981-07-11,2017-04-08,Timothy,Gunn,male,White,0,270270205002012,46.859337,-96.769527,46.877798,-96.786645
220200001951,1991-02-03,2017-04-08,Andrew,White,male,Black,0,380170405002270,46.827671,-96.912181,46.839332,-96.892079
220200001952,1957-06-18,2017-04-08,Christopher,Shafer,male,White,0,270270206004025,46.848156,-96.759605,46.780244,-96.799106
220200001953,1987-12-05,2017-04-08,Patrick,Barnes,male,White,0,270270301043034,46.875341,-96.599757,46.884913,-96.785970
220200001954,1953-05-27,2017-04-08,Kenneth,Schnitz,male,,0,380170405003018,46.782818,-96.908016,,
220200001955,1997-10-05,2017-04-08,Katie,Johnson,female,White,0,270270302014071,46.879058,-96.328355,,
220200001956,1977-05-06,2017-04-08,Tyler,Schaedig,male,,0,380170101082027,46.856106,-96.866987,46.852780,-96.797641
220200001957,1971-05-20,2017-04-08,Briahna,Scavuzzo,female,White,0,380170001002032,46.891626,-96.775091,46.839486,-96.766994
220200001958,1976-12-21,2017-04-08,Connor,Tufts,male,,0,270270302011033,47.006309,-96.489497,,
220200001959,1987-05-23,2017-04-08,Zackary,Stedman,,White,0,380170405002418,46.798928,-96.805676,46.861784,-96.890648
220200001960,1970-06-01,2017-04-08,Ryan,Hickins,male,White,0,380170001003006,46.918472,-96.771704,46.853885,-96.797561
220200001961,1974-09-07,2017-04-08,Eric,Mcglone,male,White,0,380170002022011,46.916569,-96.787974,46.853884,-96.797561
220200001962,1993-05-06,2017-04-08,Shawna,Bird,female,Native American,1,270270204001011,46.864580,-96.756039,,
220200001963,1994-07-07,2017-04-08,Hannah,Neu,female,,1,270270204001005,46.866674,-96.755357,,
220200001964,1972-11-15,2017-04-08,Alex,Nugent,male,White,0,270270302023004,46.814047,-96.397284,,
220200001965,1987-10-22,2017-04-09,Mackenzie,Mccann,female,White,0,270270201002005,46.886935,-96.748339,,
220200001966,1994-02-20,2017-04-09,Aspen,Moller,,White,0,270270301042009,46.830619,-96.750207,46.794742,-96.811137
220200001967,1987-01-29,2017-04-09,Kathryn,Vonderhaar,female,White,0,270270302014071,46.879058,-96.328355,,
220200001968,1965-01-21,2017-04-09,Shelby,Price,female,White,0,380170003003074,46.938243,-96.796367,46.804677,-96.848378
220200001969,1982-12-21,2017-04-09,Daniel,Kienlen,male,White,0,380170008012008,46.868751,-96.797382,46.897393,-96.787679
220200001970,1994-12-29,2017-04-09,Delainie,Elarton,female,White,0,270270301031012,46.843027,-96.750742,,
220200001971,1962-05-25,2017-04-09,Jacob,Martin,male,White,0,270270301032007,46.836750,-96.729738,,
220200001972,1993-01-12,2017-04-09,Kentasha,Davis,female,Black,0,380170403002051,46.895995,-97.205546,46.833166,-96.800069
220200001973,1984-04-20,2017-04-09,Eric,Baird,male,White,0,380170009041001,46.861090,-96.812283,,
220200001974,1985-05-16,2017-04-09,Jessica,White,female,White,0,380170401003245,46.680633,-97.671608,46.859029,-96.846279
220200001975,1976-09-14,2017-04-09,Madelyn,Veach,female,White,0,380170102042062,46.857853,-96.887967,46.835428,-96.851869
220200001976,1963-11-15,2017-04-09,Laithan,Masson,male,White,0,380170103071043,46.804783,-96.814838,,
220200001977,1945-05-14,2017-04-09,Destany,Treloar,female,White,0,270270301071142,46.955278,-96.664403,46.847854,-96.714481
220200001978,1970-05-25,2017-04-09,Evan,Moore,male,White,0,270270302014005,46.887974,-96.324373,46.878174,-96.331201
220200001980,1986-06-01,2017-04-09,Brooke,Larsen,female,White,0,270270301042045,46.781830,-96.762565,,
220200001981,1983-02-18,2017-04-09,Timothy,Dieckman,male,,0,380170102033036,46.871165,-96.897289,,
220200001982,1965-10-02,2017-04-09,Sam,Sniff,male,White,0,270270301071011,47.129904,-96.627350,,
220200001983,1982-08-02,2017-04-09,Zane,Junkans,male,White,0,270270301042000,46.832325,-96.711221,,
220200001984,1978-01-19,2017-04-09,Jared,Cutler,male,White,0,380170101082048,46.852754,-96.870997,,
220200001985,1993-06-27,2017-04-09,Zackery,Schaeffer,male,White,1,380170004003008,46.891565,-96.795532,,
220200001986,1994-01-17,2017-04-09,Helen,Osborn,female,White,1,380170003001019,46.902497,-96.795787,,
220200001987,1971-04-20,2017-04-09,Skylar,Erlenburg,female,White,0,380170405002190,46.815475,-96.874932,,
220200001988,1964-07-12,2017-04-09,Jacob,Harper,male,White,0,270270301062001,46.932806,-96.749481,,
220200001989,1960-07-31,2017-04-09,Christopher,Affricano,male,White,0,380170102042062,46.857853,-96.887967,46.858239,-96.799548
220200001990,1994-04-29,2017-04-09,Patrick,Butzin,male,White,0,380170405002078,46.840566,-96.906646,46.878475,-96.835067
220200001991,1976-10-03,2017-04-09,Amanda,Flanagan,female,White,0,380170009013001,46.860637,-96.799313,,
220200001992,1974-11-03,2017-04-09,Christopher,Burns Powell,male,White,0,380170102012094,46.855897,-96.913525,46.862490,-96.870705
220200001993,1998-12-20,2017-04-09,Jeffrey,Skilling,,,0,270270206001010,46.861269,-96.752370,,
220200001994,1988-02-26,2017-04-09,Elizabeth,Yancey,female,White,0,380170103032036,46.828582,-96.822884,46.907317,-96.799586
220200001995,1994-09-30,2017-04-09,Noah,Schulz,male,White,0,380170405002246,46.810767,-96.915543,46.853780,-96.798058
220200001996,1980-03-25,2017-04-09,Jordan,Dominick,male,White,0,380170002023004,46.908610,-96.792830,46.855955,-96.812702
220200001997,1995-04-01,2017-04-09,Gary,Mcghee,male,White,0,380170402001167,47.115514,-96.931753,46.862892,-96.904731
