id,birth_date,start_date,first_name,last_name,sex,ethnicity,student,home_block,home_lat,home_lon,vehicle_make,vehicle_model,vehicle_year,vehicle_color,vehicle_grand,vehicle_noir,vehicle_elite,rides,stars
220200002211,1996-12-18,2017-04-19,Cahl,Slaughter,male,White,0,380170002023005,46.906998,-96.795203,Honda,Civic,2012,white,0,0,0,0,0
220200002212,1998-05-09,2017-04-19,Christeven,Lair,male,White,0,380170010013005,46.838018,-96.803624,GMC,Terrain,2015,silver,0,0,0,0,0
220200002213,1985-01-24,2017-04-19,Hayden,Campeau,male,White,0,270270204002015,46.863094,-96.767240,Ford,Escape,2008,yellow,0,0,0,0,0
220200002215,1986-05-24,2017-04-19,Lee,Sturken,male,White,0,380170103051058,46.835034,-96.830983,Jeep,Grand Cherokee,2010,silver,0,0,0,0,0
220200002216,1983-09-10,2017-04-19,Tylor,Lovett,male,White,0,380170405002259,46.814318,-96.919293,Ford,Fusion,2009,silver,0,0,0,0,0
220200002217,1968-01-09,2017-04-19,Connor,Elsen,male,White,0,270270301023003,46.882465,-96.690534,Ford,Edge,2012,red,0,0,0,0,0
220200002218,1981-01-30,2017-04-19,Tyler,Richardson,male,White,0,380170009033013,47.042497,-97.491754,Audi,A6,2009,brown,0,0,0,5,23
220200002219,1969-05-22,2017-04-19,Dustin,Maiden,male,,0,380170103033000,46.823614,-96.819968,Kia,Optima,2015,white,0,0,0,0,0
220200002221,1993-11-15,2017-04-19,Kyle,Rooney,male,White,1,270270204001005,46.880527,-96.331276,Chevrolet,Equinox,2017,gray,0,0,0,10,47
220200002223,1979-06-13,2017-04-19,Joseph,Strange,male,,0,380170101061047,46.850725,-96.850369,Chevrolet,Suburban,2016,black,1,1,1,0,0
220200002224,1991-10-11,2017-04-20,Braxton,Arndt,male,White,0,380170103032030,46.829203,-96.900475,Nissan,Altima,2011,red,0,0,0,9,36
220200002225,1986-07-13,2017-04-20,Daniel,Brim,male,White,0,380170010011013,46.845471,-96.810615,Kia,K900,2015,black,0,1,0,0,0
220200002226,1980-07-07,2017-04-20,Talia,Porter,female,White,0,380170103032028,46.827880,-96.830836,Jeep,Grand Cherokee,2016,white,0,0,0,0,0
220200002228,1976-03-14,2017-04-20,Tyler,Mckenzie,male,White,0,380170009012017,46.651579,-96.420384,Lexus,IS 350 C,2014,black,0,1,0,8,35
220200002231,1960-07-24,2017-04-20,Kaymon,Ditmore,male,White,0,380170102031024,46.873982,-96.888806,Nissan,Armada,2015,silver,1,0,0,0,0
220200002232,1992-01-12,2017-04-20,Conor,Eidem,male,White,0,270270301043042,46.879279,-96.573955,Nissan,Altima,2007,brown,0,0,0,0,0
220200002234,1996-01-12,2017-04-20,Devon,Bush,male,White,1,270270204001005,46.759496,-96.904200,Kia,Sorento,2014,white,0,0,0,8,35
220200002235,1971-04-26,2017-04-20,Richard,Euglow,male,White,0,380170010011030,46.840779,-96.809950,Hyundai,Equus,2015,black,0,1,0,0,0
220200002237,1993-01-24,2017-04-20,Tyler,Kennedy,male,White,0,380170008014010,46.867078,-96.786782,Kia,Optima,2013,silver,0,0,0,0,0
220200002238,1990-03-16,2017-04-20,Andrew,Anders,male,White,0,380170010011031,46.878883,-96.315716,Lexus,LX 570,2016,black,1,1,1,2,10
220200002239,1997-02-13,2017-04-20,Zachariah,Dowdy,male,White,1,380170003002020,46.893188,-96.806685,GMC,Yukon XL,2008,red,1,0,0,0,0
220200002242,1989-08-13,2017-04-20,Jefferson,Meardon,male,White,0,380170405002348,47.104260,-97.218129,Lexus,ES 350,2010,white,0,0,0,10,36
220200002243,1989-08-06,2017-04-20,Joshua,Baker,male,White,0,380170101062024,46.865394,-96.853596,Subaru,Outback,2005,black,0,0,0,0,0
220200002257,1989-07-26,2017-04-21,Wesley,Madrid,male,Hispanic,0,380170009011026,46.856629,-96.789746,Ford,Focus,2004,black,0,0,0,0,0
220200002259,1971-07-05,2017-04-21,Joshua,Dechtman,male,White,0,380170101071203,46.939838,-96.760141,Nissan,Rogue,2016,blue,0,0,0,8,35
220200002271,1997-07-27,2017-04-22,Michael,Davis,male,White,1,380170003002020,46.893188,-96.806685,Kia,Sorento,2016,blue,0,0,0,0,0
